Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
Aung Nan Daw Restaurant,"F5, 1st Fl, Pudu St, Kuala Lumpur City Centre, 50050 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","F5, 1st Fl",Pudu St,Burmese restaurant,"Service options: [Onsite services, Takeout, Dine-in], Highlights: [Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Offerings: [Coffee, Small plates], Dining options: [Breakfast, Lunch, Dinner, Dessert, Table service], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Good for groups], Planning: [Accepts reservations], Children: [Good for kids]",+60 3-2022 1667,"03-2022 1667, +60 3-2022 1667",NO,Aung Nan Daw Restaurant (Owner),,,87,4.4,https://search.google.com/local/reviews?placeid=ChIJKVrajtFJzDERx8XznUWryLc&authuser=0&hl=en&gl=US,13243023019774035399,0x31cc49d18eda5a29:0xb7c8ab459df3c5c7,3.1462942999999997,101.69699779999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [7 AM–8 PM], Thursday(2026-06-25): [7 AM–8 PM], Friday(2026-06-26): [7 AM–8 PM], Saturday(2026-06-27): [7 AM–8 PM], Sunday(2026-06-28): [7 AM–8 PM], Monday(2026-06-29): [7 AM–8 PM], Tuesday(2026-06-30): [7 AM–8 PM]",https://www.google.com/search?kgmid=/g/11bzv4725j,/g/11bzv4725j,https://www.google.com/maps?cid=13243023019774035399,ChIJKVrajtFJzDERx8XznUWryLc,,,,,,,,Restaurants in Kuala Lumpur
AP Biryani's And Thali Restaurant,"72, Jalan Berhala, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","72, Jalan Berhala",Brickfields,Indian restaurant,"Service options: [No-contact delivery, Delivery, Drive-through, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Quick bite, Small plates], Dining options: [Lunch, Dinner, Table service], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Debit cards, NFC mobile payments], Children: [Good for kids]",+60 18-385 6369,"018-385 6369, +60 18-385 6369",YES,AP Biryani's And Thali Restaurant (Owner),116220299074039919071,https://www.google.com/maps/contrib/116220299074039919071,44,4.8,https://search.google.com/local/reviews?placeid=ChIJkfLxDwBJzDERS1qeX9Q6XCw&authuser=0&hl=en&gl=US,3196494519337900619,0x31cc49000ff1f291:0x2c5c3ad45f9e5a4b,3.1286139,101.68821369999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [7 AM–10:30 PM], Thursday(2026-06-25): [7 AM–10:30 PM], Friday(2026-06-26): [7 AM–10:30 PM], Saturday(2026-06-27): [7 AM–10:30 PM], Sunday(2026-06-28): [7 AM–10:30 PM], Monday(2026-06-29): [7 AM–10:30 PM], Tuesday(2026-06-30): [7 AM–10:30 PM]",https://www.google.com/search?kgmid=/g/11md90sm8q,/g/11md90sm8q,https://www.google.com/maps?cid=3196494519337900619,ChIJkfLxDwBJzDERS1qeX9Q6XCw,,,,,,,,Restaurants in Kuala Lumpur
Hornbill Restaurant & Cafe,"Perdana Botanical Garden, 920, Jalan Cenderawasih, Perdana Botanical Gardens, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Perdana Botanical Garden,"920, Jalan Cenderawasih",Restaurant,"Service options: [Outdoor seating, No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great dessert, Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible restroom], Offerings: [Alcohol, Beer, Coffee, Halal food, Quick bite, Small plates, Vegetarian options], Dining options: [Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Free parking lot, Free street parking, Paid parking lot, ]",+60 3-2693 8086,"03-2693 8086, +60 3-2693 8086",NO,Hornbill Restaurant & Cafe (Owner),,,1452,4.2,https://search.google.com/local/reviews?placeid=ChIJ87zcwshJzDERRRGv2961Qt8&authuser=0&hl=en&gl=US,16087620787693883717,0x31cc49c8c2dcbcf3:0xdf42b5dedbaf1145,3.1435565,101.6888031,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [9 AM–6 PM], Thursday(2026-06-25): [9 AM–6 PM], Friday(2026-06-26): [9 AM–6 PM], Saturday(2026-06-27): [9 AM–6 PM], Sunday(2026-06-28): [9 AM–6 PM], Monday(2026-06-29): [9 AM–6 PM], Tuesday(2026-06-30): [9 AM–6 PM]",https://www.google.com/search?kgmid=/g/1tjhv4t9,/g/1tjhv4t9,https://www.google.com/maps?cid=16087620787693883717,ChIJ87zcwshJzDERRRGv2961Qt8,,,,,,,,Restaurants in Kuala Lumpur
Sky51,"EQ, Equatorial Plaza, Jln Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Wilayah Persekutuan, Malaysia","EQ, Equatorial Plaza",Jln Sultan Ismail,Bar,"Service options: [Outdoor seating, Onsite services, Dine-in, No delivery, No takeout], Highlights: [Great beer selection, Great cocktails, Great wine list, Live music, Live performances, Rooftop seating], Popular for: [Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Dancing, Food, Food at bar, Hard liquor, Private dining room, Wine], Dining options: [Seating, Table service], Amenities: [Restroom], Atmosphere: [Cozy, Quiet, Romantic, Trendy, Upscale], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Parking: [Paid parking lot, ]",+60 3-2789 7777,"03-2789 7777, +60 3-2789 7777",YES,Sky51 (Owner),113636655626639701673,https://www.google.com/maps/contrib/113636655626639701673,1848,4.5,https://search.google.com/local/reviews?placeid=ChIJIZ4x2cg3zDEREXUaTecv4oQ&authuser=0&hl=en&gl=US,9575268428220626193,0x31cc37c8d9319e21:0x84e22fe74d1a7511,3.1528644999999997,101.70970919999999,Asia/Kuala_Lumpur,www.eqkualalumpur.equatorial.com/dining/sky51/?utm_source=local&utm_medium=organic&utm_campaign=GoogleMyBusiness&utm_content=Sky51+GMB,eqkualalumpur.equatorial.com,"Wednesday(2026-06-24): [5 PM–1 AM], Thursday(2026-06-25): [5 PM–1 AM], Friday(2026-06-26): [5 PM–1 AM], Saturday(2026-06-27): [5 PM–1 AM], Sunday(2026-06-28): [5 PM–1 AM], Monday(2026-06-29): [5 PM–1 AM], Tuesday(2026-06-30): [5 PM–1 AM]",https://www.google.com/search?kgmid=/g/11fp7vrlmt,/g/11fp7vrlmt,https://www.google.com/maps?cid=9575268428220626193,ChIJIZ4x2cg3zDEREXUaTecv4oQ,,,,,,,,Restaurants in Kuala Lumpur
W Cafe Menara Shell - KL Sentral,"Level 5, Menara Shell, 211, Jalan Tun Sambanthan, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Level 5, Menara Shell","211, Jalan Tun Sambanthan",Cafe;Bakery;Coffee shop;Japanese restaurant,"Service options: [No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great dessert, Great tea selection], Popular for: [Breakfast, Lunch, Solo dining, Good for working on laptop], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot], Offerings: [Coffee, Healthy options, Quick bite, Small plates], Dining options: [Breakfast, Brunch, Lunch, Dessert], Atmosphere: [Casual, Trendy], Crowd: [Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids], Parking: [Paid parking lot, ]",+60 11-1130 8981,"011-1130 8981, +60 11-1130 8981",YES,W Cafe Menara Shell - KL Sentral (Owner),113448375738532762246,https://www.google.com/maps/contrib/113448375738532762246,326,4.9,https://search.google.com/local/reviews?placeid=ChIJ6Zj333VJzDERvt1FnJx0D5A&authuser=0&hl=en&gl=US,10380643882097827262,0x31cc4975dff798e9:0x900f749c9c45ddbe,3.1308376,101.6845925,Asia/Kuala_Lumpur,www.wcafe.my/,wcafe.my,"Wednesday(2026-06-24): [7:30 AM–6 PM], Thursday(2026-06-25): [7:30 AM–6 PM], Friday(2026-06-26): [7:30 AM–6 PM], Saturday(2026-06-27): [Closed], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [7:30 AM–6 PM], Tuesday(2026-06-30): [7:30 AM–6 PM]",https://www.google.com/search?kgmid=/g/11hygn594p,/g/11hygn594p,https://www.google.com/maps?cid=10380643882097827262,ChIJ6Zj333VJzDERvt1FnJx0D5A,,,,,,,,Restaurants in Kuala Lumpur
Dewakan Restaurant,"Platinum Park, Level 48, Skyviews, Naza Tower @, Persiaran KLCC, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Platinum Park,"Level 48, Skyviews, Naza Tower @",Fine dining restaurant,"Service options: [Onsite services, Dine-in], Highlights: [Great dessert, Great wine list], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Hard liquor, Vegetarian options, Wine], Dining options: [Lunch, Dinner, Dessert, Table service], Amenities: [Restroom], Atmosphere: [Cozy, Romantic, Trendy, Upscale], Crowd: [Good for groups], Planning: [Lunch reservations recommended, Reservations required, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Parking: [Paid parking lot, ]",+60 12-789 6720,"012-789 6720, +60 12-789 6720",YES,Dewakan Restaurant (Owner),114822497314738939059,https://www.google.com/maps/contrib/114822497314738939059,532,4.2,https://search.google.com/local/reviews?placeid=ChIJD5ydgbdNzDERVeakzTjfpk8&authuser=0&hl=en&gl=US,5739520210191574613,0x31cc4db7819d9c0f:0x4fa6df38cda4e655,3.1546765999999997,101.718419,Asia/Kuala_Lumpur,www.dewakan.my/,dewakan.my,"Wednesday(2026-06-24): [6–11:30 PM], Thursday(2026-06-25): [6–11:30 PM], Friday(2026-06-26): [6–11:30 PM], Saturday(2026-06-27): [6–11:30 PM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [6–11:30 PM], Tuesday(2026-06-30): [6–11:30 PM]",https://www.google.com/search?kgmid=/g/11ckqsbtf9,/g/11ckqsbtf9,https://www.google.com/maps?cid=5739520210191574613,ChIJD5ydgbdNzDERVeakzTjfpk8,,,,,,,,Restaurants in Kuala Lumpur
Shwe Zin Restaurant Kuala Lumpur,"No.17-19 TKT2, Jalan Tun Tan Siew Sin, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",No.17-19 TKT2,Jalan Tun Tan Siew Sin,Burmese restaurant,"Service options: [No-contact delivery, Delivery, Drive-through, Takeout, Dine-in], Popular for: [Solo dining], Offerings: [Small plates], Dining options: [Breakfast, Lunch], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Children: [Good for kids]",+60 17-326 7864,"017-326 7864, +60 17-326 7864",YES,Shwe Zin Restaurant Kuala Lumpur (Owner),115904911733429974526,https://www.google.com/maps/contrib/115904911733429974526,2,5,https://search.google.com/local/reviews?placeid=ChIJKbiMOs9JzDERE049xOXnZbA&authuser=0&hl=en&gl=US,12710820497348972051,0x31cc49cf3a8cb829:0xb065e7e5c43d4e13,3.1467331,101.69758739999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [8 AM–7 PM], Thursday(2026-06-25): [8 AM–7 PM], Friday(2026-06-26): [8 AM–7 PM], Saturday(2026-06-27): [8 AM–7 PM], Sunday(2026-06-28): [8 AM–7 PM], Monday(2026-06-29): [8 AM–7 PM], Tuesday(2026-06-30): [8 AM–7 PM]",https://www.google.com/search?kgmid=/g/11tk8p3_5j,/g/11tk8p3_5j,https://www.google.com/maps?cid=12710820497348972051,ChIJKbiMOs9JzDERE049xOXnZbA,,,,,,,,Restaurants in Kuala Lumpur
1212 Restaurant | BBQ Restaurant | Indian Restaurant in KL,"84, Jalan Raja Chulan, Ground floor annex, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","84, Jalan Raja Chulan, Ground floor annex",50200 Kuala Lumpur,Restaurant,"Service options: [Outdoor seating, Takeout, Dine-in], Highlights: [Great dessert, Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible seating], Offerings: [Alcohol, All you can eat, Beer, Cocktails, Coffee, Halal food, Small plates, Vegetarian options, Wine], Dining options: [Brunch, Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Free parking lot, Paid parking lot, ]",+60 10-430 5797,"010-430 5797, +60 10-430 5797",YES,1212 Restaurant | BBQ Restaurant | Indian Restaurant in KL (Owner),106944064047248435155,https://www.google.com/maps/contrib/106944064047248435155,258,4.2,https://search.google.com/local/reviews?placeid=ChIJna6noPM3zDER5Zfi53WKn4k&authuser=0&hl=en&gl=US,9916797143499315173,0x31cc37f3a0a7ae9d:0x899f8a75e7e297e5,3.1512686999999997,101.70882759999999,Asia/Kuala_Lumpur,www.1212restaurant.com/,1212restaurant.com,"Wednesday(2026-06-24): [11:30 AM–10:30 PM], Thursday(2026-06-25): [11:30 AM–10:30 PM], Friday(2026-06-26): [11:30 AM–10:30 PM], Saturday(2026-06-27): [11:30 AM–10:30 PM], Sunday(2026-06-28): [11:30 AM–10:30 PM], Monday(2026-06-29): [11:30 AM–10:30 PM], Tuesday(2026-06-30): [11:30 AM–10:30 PM]",https://www.google.com/search?kgmid=/g/11s0wft4pv,/g/11s0wft4pv,https://www.google.com/maps?cid=9916797143499315173,ChIJna6noPM3zDER5Zfi53WKn4k,,,,,,,,Restaurants in Kuala Lumpur
Anak Baba @ Brickfields,"159, Jln Sultan Abdul Samad, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","159, Jln Sultan Abdul Samad",Brickfields,Southeast Asian restaurant;Espresso bar;Event venue,"Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Quick bite, Small plates, Vegetarian options], Dining options: [Breakfast, Brunch, Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Free parking lot, Free street parking, Paid parking lot, Paid street parking, ]",+60 3-2276 2815,"03-2276 2815, +60 3-2276 2815",YES,Anak Baba @ Brickfields (Owner),117246849779365799552,https://www.google.com/maps/contrib/117246849779365799552,821,4,https://search.google.com/local/reviews?placeid=ChIJT9pYGcJJzDERkO9nXwauEPw&authuser=0&hl=en&gl=US,18163208639578894224,0x31cc49c21958da4f:0xfc10ae065f67ef90,3.1328396,101.6902425,Asia/Kuala_Lumpur,www.facebook.com/anakbababrickfields/,facebook.com,"Wednesday(2026-06-24): [7 AM–10 PM], Thursday(2026-06-25): [7 AM–10 PM], Friday(2026-06-26): [7 AM–10 PM], Saturday(2026-06-27): [7 AM–10 PM], Sunday(2026-06-28): [7 AM–10 PM], Monday(2026-06-29): [7 AM–10 PM], Tuesday(2026-06-30): [7 AM–10 PM]",https://www.google.com/search?kgmid=/g/11f3x59bgm,/g/11f3x59bgm,https://www.google.com/maps?cid=18163208639578894224,ChIJT9pYGcJJzDERkO9nXwauEPw,,,,,,,,Restaurants in Kuala Lumpur
Cilantro Restaurant & Wine Bar,"Micasa All Suite Hotel, 368B, Micasa All Suite Hotel, Jln Tun Razak, 50400 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Micasa All Suite Hotel,"368B, Micasa All Suite Hotel",Restaurant,"Service options: [Dine-in, No takeout], Highlights: [Great cocktails, Great coffee, Great dessert, Great wine list], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible parking lot], Offerings: [Alcohol, Cocktails, Coffee, Hard liquor, Private dining room, Wine], Dining options: [Lunch, Dinner, Dessert, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Cozy, Romantic, Trendy], Crowd: [Good for groups], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ]",+60 3-2179 8082,"03-2179 8082, +60 3-2179 8082",YES,Cilantro Restaurant & Wine Bar (Owner),112760786187681987199,https://www.google.com/maps/contrib/112760786187681987199,54,4.2,https://search.google.com/local/reviews?placeid=ChIJAQBwkc43zDER0_QEBU8lUy4&authuser=0&hl=en&gl=US,3338052770128524499,0x31cc37ce91700001:0x2e53254f0504f4d3,3.1569108999999997,101.7229837,Asia/Kuala_Lumpur,www.cilantrokl.com/,cilantrokl.com,"Wednesday(2026-06-24): [6–10:30 PM], Thursday(2026-06-25): [6–10:30 PM], Friday(2026-06-26): [12–2:30 PM, 6–10:30 PM], Saturday(2026-06-27): [6–10:30 PM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [6–10:30 PM], Tuesday(2026-06-30): [6–10:30 PM]",https://www.google.com/search?kgmid=/g/11r9509gd,/g/11r9509gd,https://www.google.com/maps?cid=3338052770128524499,ChIJAQBwkc43zDER0_QEBU8lUy4,,,,,,,,Restaurants in Kuala Lumpur
Chinta Restaurant,"24, Jalan Kemuja, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","24, Jalan Kemuja",Bangsar,Restaurant,"Service options: [Outdoor seating, Takeout, Dine-in], Highlights: [Great dessert], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Small plates], Dining options: [Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Free street parking, ]",+60 3-2201 3756,"03-2201 3756, +60 3-2201 3756",YES,Chinta Restaurant (Owner),109163790336495782574,https://www.google.com/maps/contrib/109163790336495782574,158,4.6,https://search.google.com/local/reviews?placeid=ChIJRRotYMdJzDER5MYRDS0-uNo&authuser=0&hl=en&gl=US,15760415259196770020,0x31cc49c7602d1a45:0xdab83e2d0d11c6e4,3.1292826999999996,101.67950739999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [12–9:30 PM], Thursday(2026-06-25): [11:30 AM–9:30 PM], Friday(2026-06-26): [11:30 AM–9:30 PM], Saturday(2026-06-27): [11:30 AM–9:30 PM], Sunday(2026-06-28): [11:30 AM–9:30 PM], Monday(2026-06-29): [11:30 AM–9:30 PM], Tuesday(2026-06-30): [11:30 AM–9:30 PM]",https://www.google.com/search?kgmid=/g/11kqs8538g,/g/11kqs8538g,https://www.google.com/maps?cid=15760415259196770020,ChIJRRotYMdJzDER5MYRDS0-uNo,,,,,,,,Restaurants in Kuala Lumpur
Restaurant Alo Chaya,"1-11, Jalan Angsoka, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","1-11, Jalan Angsoka",Bukit Bintang,Bangladeshi restaurant,"Service options: [Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great dessert, Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Coffee, Late-night food, Private dining room, Quick bite, Small plates], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Quiet, Trendy], Crowd: [College students, Good for groups, Tourists], Planning: [Brunch reservations recommended, Lunch reservations recommended, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, Good for kids birthday, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, ]",+60 3-2110 0464,"03-2110 0464, +60 3-2110 0464",YES,Restaurant Alo Chaya (Owner),103981814890326399229,https://www.google.com/maps/contrib/103981814890326399229,709,4.1,https://search.google.com/local/reviews?placeid=ChIJbyRZTgc3zDERGTLhACSwW90&authuser=0&hl=en&gl=US,15950536173942813209,0x31cc37074e59246f:0xdd5bb02400e13219,3.148221,101.7091188,Asia/Kuala_Lumpur,restaurantalochaya.shop/,restaurantalochaya.shop,"Wednesday(2026-06-24): [Open 24 hours], Thursday(2026-06-25): [Open 24 hours], Friday(2026-06-26): [Open 24 hours], Saturday(2026-06-27): [Open 24 hours], Sunday(2026-06-28): [Open 24 hours], Monday(2026-06-29): [Open 24 hours], Tuesday(2026-06-30): [Open 24 hours]",https://www.google.com/search?kgmid=/g/11fk3c8qg0,/g/11fk3c8qg0,https://www.google.com/maps?cid=15950536173942813209,ChIJbyRZTgc3zDERGTLhACSwW90,,,,,,,,Restaurants in Kuala Lumpur
