restaurant_name,text,rating,sentiment,theme,conflict,source,analyzed
Botanica+Co at Alila Bangsar,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Botanica+Co at Alila Bangsar,Portions were generous and beautifully plated.,1,Positive,Taste,True,llm,True
Botanica+Co at Alila Bangsar,"Tables were cramped and the room felt overcrowded. However, Excellent value for the quality of food served.",3,Positive,Taste,True,llm,True
Botanica+Co at Alila Bangsar,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Botanica+Co at Alila Bangsar,Overpriced for the portion sizes we received.,5,Negative,Other,True,llm,True
Botanica+Co at Alila Bangsar,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Brickfields Pisang Goreng,Left disappointed; the satay was inconsistent for the price.,5,Negative,Taste,True,llm,True
Brickfields Pisang Goreng,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Brickfields Pisang Goreng,"The curry was greasy and not what we hoped for. However, The pizza was authentic and exceeded our expectations.",3,Positive,Taste,True,llm,True
Brickfields Pisang Goreng,Tables were cramped and the room felt overcrowded.,4,Negative,Other,True,llm,True
Brickfields Pisang Goreng,Expected better — the curry tasted salty.,1,Negative,Taste,True,llm,True
Brickfields Pisang Goreng,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Brickfields Pisang Goreng,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Bunglow37,"Left disappointed; the steak was greasy for the price. However, Staff remembered our preferences from last visit.",4,Negative,Taste,True,llm,True
Bunglow37,The satay was slow and not what we hoped for.,5,Negative,Taste,True,llm,True
Bunglow37,The satay was flavorful and exceeded our expectations.,5,Positive,Taste,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,The nasi lemak was authentic and exceeded our expectations.,2,Positive,Taste,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,"Had to wait 45 minutes for a table despite having a reservation. However, Staff remembered our preferences from last visit.",4,Negative,Wait Time,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Loved the steak — authentic and served piping hot.,1,Positive,Taste,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Expected better — the steak tasted greasy.,1,Negative,Taste,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Loved the curry — excellent and served piping hot.,1,Positive,Taste,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Expected better — the pasta tasted overpriced.,1,Negative,Taste,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Dessert was disappointing and not worth the price.,4,Negative,Taste,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Would come back just for the sushi; truly authentic.,1,Positive,Taste,True,llm,True
Chakla Belan - Vegetarian and Jain Meal,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Chinese Palace Restaurant 中华饭店,Left disappointed; the pizza was greasy for the price.,4,Negative,Taste,True,llm,True
Chinese Palace Restaurant 中华饭店,The sushi was cold and not what we hoped for.,4,Negative,Taste,True,llm,True
Chinese Palace Restaurant 中华饭店,"Food arrived cold after a 20-minute wait. However, Loved the fish and chips — excellent and served piping hot.",3,Positive,Taste,True,llm,True
Chinese Palace Restaurant 中华饭店,Overpriced for the portion sizes we received.,4,Negative,Other,True,llm,True
Chinese Palace Restaurant 中华饭店,Had to wait 45 minutes for a table despite having a reservation.,5,Negative,Wait Time,True,llm,True
Chinese Palace Restaurant 中华饭店,"Best tiramisu I've ever had, highly recommend.",1,Positive,Taste,True,llm,True
Chinese Palace Restaurant 中华饭店,Tables were cramped and the room felt overcrowded.,5,Negative,Other,True,llm,True
Chinese Palace Restaurant 中华饭店,"Food arrived cold after a 20-minute wait. However, Staff remembered our preferences from last visit.",4,Negative,Taste,True,llm,True
Chinese Palace Restaurant 中华饭店,Tables were cramped and the room felt overcrowded.,4,Negative,Other,True,llm,True
Chinese Palace Restaurant 中华饭店,"The pizza was overpriced and not what we hoped for. However, Portions were generous and beautifully plated.",3,Neutral,Taste,True,llm,True
Chinese Palace Restaurant 中华饭店,Portions were generous and beautifully plated.,1,Positive,Taste,True,llm,True
Chinese Palace Restaurant 中华饭店,Dessert was disappointing and not worth the price.,5,Negative,Taste,True,llm,True
Chinese Palace Restaurant 中华饭店,"Service was slow and our order was forgotten twice. However, Fresh ingredients and bold flavors in every dish.",3,Negative,Service,True,llm,True
Chinese Palace Restaurant 中华饭店,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Chinese Palace Restaurant 中华饭店,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Chinta Restaurant,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Chinta Restaurant,Food arrived cold after a 20-minute wait.,5,Negative,Taste,True,llm,True
Chinta Restaurant,"The noise level made it hard to have a conversation. However, Loved the curry — outstanding and served piping hot.",3,Positive,Taste,True,llm,True
Chinta Restaurant,Portions were generous and beautifully plated.,2,Positive,Taste,True,llm,True
Chinta Restaurant,Staff seemed rushed and inattentive throughout.,4,Negative,Service,True,llm,True
Chinta Restaurant,Staff seemed rushed and inattentive throughout.,5,Negative,Service,True,llm,True
Chinta Restaurant,Would come back just for the pasta; truly outstanding.,1,Positive,Taste,True,llm,True
Chinta Restaurant,Would come back just for the ramen; truly excellent.,1,Positive,Taste,True,llm,True
Chinta Restaurant,"Food arrived cold after a 20-minute wait. However, Would come back just for the char kuey teow; truly beautifully cooked.",3,Positive,Taste,True,llm,True
Chinta Restaurant,Loved the curry — authentic and served piping hot.,2,Positive,Taste,True,llm,True
Chinta Restaurant,Dessert was disappointing and not worth the price.,4,Negative,Taste,True,llm,True
Chinta Restaurant,Service was slow and our order was forgotten twice.,5,Negative,Service,True,llm,True
Chinta Restaurant,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Chinta Restaurant,Expected better — the pasta tasted bland.,2,Negative,Taste,True,llm,True
Chinta Restaurant,Portions were generous and beautifully plated.,2,Positive,Taste,True,llm,True
Chinta Restaurant,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Chinta Restaurant,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Chinta Restaurant,"Dessert was disappointing and not worth the price. However, Our waiter was incredibly attentive and friendly.",3,Negative,Taste,True,llm,True
Chynna,"Had to wait 45 minutes for a table despite having a reservation. However, Staff remembered our preferences from last visit.",3,Negative,Wait Time,True,llm,True
Chynna,Expected better — the pasta tasted bland.,1,Negative,Taste,True,llm,True
Chynna,Dessert was disappointing and not worth the price.,5,Negative,Taste,True,llm,True
Chynna,Our waiter was incredibly attentive and friendly.,2,Positive,Service,True,llm,True
Chynna,Portions were generous and beautifully plated.,1,Positive,Taste,True,llm,True
Chynna,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Chynna,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Chynna,"The curry was inconsistent and not what we hoped for. However, Staff remembered our preferences from last visit.",3,Negative,Taste,True,llm,True
Chynna,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Chynna,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Chynna,Staff seemed rushed and inattentive throughout.,4,Negative,Service,True,llm,True
Chynna,Fresh ingredients and bold flavors in every dish.,1,Positive,Taste,True,llm,True
Chynna,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Chynna,Service was slow and our order was forgotten twice.,5,Negative,Service,True,llm,True
Cilantro Restaurant & Wine Bar,"Dessert was disappointing and not worth the price. However, Would come back just for the pizza; truly flavorful.",3,Positive,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,Loved the satay — delicious and served piping hot.,1,Positive,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Cilantro Restaurant & Wine Bar,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Cilantro Restaurant & Wine Bar,Loved the nasi lemak — authentic and served piping hot.,1,Positive,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,Staff seemed rushed and inattentive throughout.,5,Negative,Service,True,llm,True
Cilantro Restaurant & Wine Bar,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Cilantro Restaurant & Wine Bar,"Left disappointed; the fish and chips was overcooked for the price. However, Excellent value for the quality of food served.",3,Positive,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Cilantro Restaurant & Wine Bar,Portions were generous and beautifully plated.,1,Positive,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,"Overpriced for the portion sizes we received. However, Our waiter was incredibly attentive and friendly.",3,Neutral,Service,True,llm,True
Cilantro Restaurant & Wine Bar,The mains tasted bland and under-seasoned.,4,Negative,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Cilantro Restaurant & Wine Bar,Would come back just for the pizza; truly fresh.,1,Positive,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,The satay was flavorful and exceeded our expectations.,4,Positive,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,Excellent value for the quality of food served.,2,Positive,Taste,True,llm,True
Cilantro Restaurant & Wine Bar,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Cinnamon Mediterranean & Indian,Loved the laksa — beautifully cooked and served piping hot.,1,Positive,Taste,True,llm,True
Cinnamon Mediterranean & Indian,"The steak was cooked to perfection, very juicy.",2,Positive,Taste,True,llm,True
Cinnamon Mediterranean & Indian,Food arrived cold after a 20-minute wait.,5,Negative,Taste,True,llm,True
Cinnamon Mediterranean & Indian,Tables were cramped and the room felt overcrowded.,5,Negative,Other,True,llm,True
Cinnamon Mediterranean & Indian,Our waiter was incredibly attentive and friendly.,1,Positive,Service,True,llm,True
Cinnamon Mediterranean & Indian,Excellent value for the quality of food served.,1,Positive,Taste,True,llm,True
Cinnamon Mediterranean & Indian,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Cinnamon Mediterranean & Indian,Service was slow and our order was forgotten twice.,4,Negative,Service,True,llm,True
Cinnamon Mediterranean & Indian,Service was slow and our order was forgotten twice.,4,Negative,Service,True,llm,True
Cinnamon Mediterranean & Indian,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Cinnamon Mediterranean & Indian,Service was slow and our order was forgotten twice.,4,Negative,Service,True,llm,True
Cinnamon Mediterranean & Indian,"Food arrived cold after a 20-minute wait. However, Staff remembered our preferences from last visit.",3,Negative,Taste,True,llm,True
Cinnamon Mediterranean & Indian,Would come back just for the curry; truly excellent.,2,Positive,Taste,True,llm,True
Cinnamon Mediterranean & Indian,The noise level made it hard to have a conversation.,4,Negative,Other,True,llm,True
Cinnamon Mediterranean & Indian,Quick seating even on a busy Friday night.,2,Positive,Wait Time,True,llm,True
Cinnamon Mediterranean & Indian,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Cinnamon Mediterranean & Indian,Excellent value for the quality of food served.,1,Positive,Taste,True,llm,True
Cinnamon Mediterranean & Indian,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Cinnamon Mediterranean & Indian,Host was welcoming and the ambiance felt cozy.,2,Positive,Service,True,llm,True
Coast by Kayra,"Expected better — the laksa tasted overcooked. However, Would come back just for the laksa; truly delicious.",3,Positive,Taste,True,llm,True
Coast by Kayra,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Coley,Fresh ingredients and bold flavors in every dish.,1,Positive,Taste,True,llm,True
Coley,"The mains tasted bland and under-seasoned. However, Staff remembered our preferences from last visit.",4,Negative,Taste,True,llm,True
Coley,Service was slow and our order was forgotten twice.,4,Negative,Service,True,llm,True
Coley,"Tables were cramped and the room felt overcrowded. However, The pasta was memorable and exceeded our expectations.",4,Positive,Taste,True,llm,True
Coley,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Coley,Expected better — the pizza tasted disappointing.,4,Negative,Taste,True,llm,True
Coley,"Dessert was disappointing and not worth the price. However, The roast chicken was beautifully cooked and exceeded our expectations.",4,Neutral,Taste,True,llm,True
Coley,Would come back just for the roast chicken; truly delicious.,1,Positive,Taste,True,llm,True
Coley,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Coley,"Waited over an hour before anyone took our order. However, Would come back just for the laksa; truly memorable.",3,Positive,Taste,True,llm,True
